genotype,replicate id,time point,cell label,angleGiniCoeff,lengthGiniCoeff,labelledImageArea,originalPolygonArea,regularPolygonArea,ratio_originalPolygonArea_labelledImageArea,ratio_regularPolygonArea_labelledImageArea,ratio_regularPolygonArea_originalPolygonArea
WT inflorescence meristem,P5,T1,930,0.1138575198080992,0.1908021982832376,25.4375,24.498,26.326444260474123,0.9630663390663391,1.0349462117139705,1.0746364707516582
WT inflorescence meristem,P5,T1,866,0.1219337694147383,0.104809626049408,39.0721,38.1051,41.94926805809458,0.9752508823431554,1.0736374051585296,1.1008832953618959
WT inflorescence meristem,P5,T1,738,0.1151326316396092,0.2500453724104935,26.9881,23.8304,26.769681846462507,0.8829965799741368,0.991906871786547,1.1233416915562688
WT inflorescence meristem,P5,T1,786,0.1190210699742086,0.2626235836251248,40.8234,41.1306,45.74511128603677,1.0075250959008804,1.1205610332808333,1.1121916841970885
WT inflorescence meristem,P5,T1,914,0.0917662559213406,0.3103645792865718,34.8708,33.2698,40.864302425070704,0.9540876607362032,1.1718773995741623,1.228270155668826
WT inflorescence meristem,P5,T1,850,0.0698595747424422,0.1539308891203495,41.8465,40.1745,43.34683261061434,0.9600444481617341,1.0358532400705995,1.0789638355328464
WT inflorescence meristem,P5,T1,882,0.0962341701075519,0.1997706844188169,30.1802,28.5476,31.791206849086024,0.945904931047508,1.0533795948696836,1.1136209996317037
WT inflorescence meristem,P5,T1,970,0.1215386074021955,0.2099577484987355,32.5878,30.9334,33.48448306217754,0.9492325348750145,1.0275159127703477,1.0824701798760414
WT inflorescence meristem,P5,T1,810,0.0862745002789228,0.2158644156154663,47.6033,50.8084,54.70230449772664,1.0673293658212772,1.1491284112178493,1.0766389907520535
WT inflorescence meristem,P5,T1,938,0.0523020563902928,0.329364744659308,43.9679,47.3616,56.0636452699515,1.0771858560449783,1.2751040024643319,1.1837363026154415
WT inflorescence meristem,P5,T1,618,0.0962335533569212,0.2487370032359918,31.2516,31.6219,34.36782647015511,1.0118489933315413,1.0997141416809095,1.08683622648086
WT inflorescence meristem,P5,T1,1002,0.1442472038257763,0.2744175499384983,27.8976,26.4247,35.166104460576506,0.947203343656802,1.2605422853785453,1.33080430281428
WT inflorescence meristem,P5,T1,954,0.1002522606641164,0.2232131494027556,33.4189,35.1295,39.15825716611127,1.051186603987564,1.171739858765886,1.114683020427597
WT inflorescence meristem,P5,T1,646,0.1462177453264687,0.2083132025846251,28.1434,25.2558,28.592907787168524,0.8973969030039015,1.0159720498293925,1.1321323334508717
WT inflorescence meristem,P5,T1,902,0.0901461735889501,0.1941554781674171,26.9084,27.1708,28.71315815669485,1.0097516017303148,1.067070437361376,1.0567652831972136
WT inflorescence meristem,P5,T1,710,0.0952468284977792,0.2296524182428248,33.5112,32.3233,36.27238274872001,0.9645521497290458,1.0823958183747526,1.1221744917356833
WT inflorescence meristem,P5,T1,966,0.1241821262347491,0.1804967847981014,37.4274,38.0004,45.09293737615273,1.0153096394619985,1.2048108438243836,1.1866437557539586
WT inflorescence meristem,P5,T1,678,0.1366013011848744,0.325994869942692,32.7502,30.3346,36.66309061691859,0.9262416718065843,1.1194768464595204,1.2086228470762295
WT inflorescence meristem,P5,T1,870,0.083367187501593,0.1044940251749027,44.2978,42.7796,44.51247149072177,0.9657274176144188,1.0048460982423906,1.0405069587074627
WT inflorescence meristem,P5,T1,998,0.054626193195205,0.4070118806423826,38.011,40.2625,49.96571304495716,1.0592328536476283,1.314506670304837,1.240998771684748
WT inflorescence meristem,P5,T1,982,0.0677236949981893,0.2581983375807045,36.9595,37.016,41.01729980861176,1.0015287003341495,1.1097904411210044,1.1080964936409057
WT inflorescence meristem,P5,T1,694,0.0862202320632546,0.1554071763831704,45.8761,45.5849,47.88272977555615,0.9936524682786897,1.0437401997021576,1.0504076958720137
WT inflorescence meristem,P5,T1,950,0.1010370051405611,0.1679343550321551,41.088,40.7005,45.05672973147989,0.9905690225856697,1.0965909689320457,1.1070313566536012
WT inflorescence meristem,P5,T1,886,0.1036808623347941,0.2556191557401111,29.6776,30.2762,36.37085790794293,1.0201700946168153,1.2255323175709263,1.2013019437030714
WT inflorescence meristem,P5,T1,654,0.1072934478831939,0.2368449991313141,40.4668,39.0895,43.21331060912401,0.9659646920438484,1.0678707139957695,1.105496632321314
WT inflorescence meristem,P5,T1,718,0.0688665950234525,0.2188287183126561,41.3254,40.0958,43.28336512301525,0.9702459020360358,1.0473792176969914,1.0794987286203357
WT inflorescence meristem,P5,T1,814,0.2108842575595226,0.1946137216646035,18.7584,15.2695,18.887481214767604,0.8140086574547936,1.0068812486548748,1.2369416951941847
WT inflorescence meristem,P5,T1,622,0.0703444024074706,0.2728142397927143,26.6578,24.7308,29.5080143421544,0.9277134647270217,1.1069185882613868,1.1931686133143449
WT inflorescence meristem,P5,T1,1006,0.0820788082269826,0.3185630684419107,49.0563,50.419,57.84404345345762,1.027778287396318,1.179135879661891,1.1472667735071624
WT inflorescence meristem,P5,T1,670,0.0856990677914692,0.3460907307707763,34.2213,33.2214,40.09976066064846,0.9707813554715924,1.1717778302007362,1.2070460805579672
WT inflorescence meristem,P5,T1,606,0.0606357277360815,0.1620089438182556,40.2543,41.7742,42.99134996958721,1.0377574569673302,1.0679939775275489,1.0291364040385504
WT inflorescence meristem,P5,T1,769,0.1253065231032486,0.2913981447745061,21.4021,21.0162,25.15302198585941,0.9819690591110218,1.1752595299460993,1.1968396753865784
WT inflorescence meristem,P5,T1,801,0.134644431532305,0.3497430425944177,25.5478,24.5472,28.51412556504504,0.960834200987952,1.1161088455775072,1.1616039941437328
WT inflorescence meristem,P5,T1,785,0.0814208564773392,0.1886883469158275,47.0846,47.6792,51.4796533820815,1.012628332830692,1.0933437553272514,1.0797088328260855
WT inflorescence meristem,P5,T1,913,0.0949375902097627,0.2638433435538523,36.5064,36.203,39.25690029203661,0.9916891284815814,1.075342961563907,1.0843548957831286
WT inflorescence meristem,P5,T1,849,0.10758533413839,0.188320834863514,24.4432,24.1424,25.88858034713395,0.9876939189631471,1.0591322063859867,1.0723283661580436
WT inflorescence meristem,P5,T1,649,0.1583626152505507,0.1721383946015422,17.7347,15.5509,17.39761461800216,0.8768628733499862,0.9809928906608039,1.1187529093494368
WT inflorescence meristem,P5,T1,905,0.0789437458153791,0.1386347464380622,38.5266,37.7876,39.75177492345343,0.9808184475141849,1.0318007538545688,1.051979350989569
WT inflorescence meristem,P5,T1,585,0.0802288149620715,0.2890338593956577,34.2686,34.2869,37.517077259297295,1.000534016563268,1.094794571686538,1.0942102452918547
WT inflorescence meristem,P5,T1,681,0.0761803645992272,0.2376035058172513,43.1571,44.1128,49.03277188729062,1.0221446760787911,1.1361461239817,1.1115316163855076
WT inflorescence meristem,P5,T1,617,0.0958710544297282,0.1507974596200302,22.0808,21.0072,22.02524006293268,0.9513785732401,0.9974837896694269,1.0484614828693344
WT inflorescence meristem,P5,T1,873,0.0910202167969847,0.2815017043813463,29.9468,31.0513,37.05617330881216,1.036882070872347,1.237400099804058,1.1933855686818962
WT inflorescence meristem,P5,T1,1001,0.1147561592314848,0.2813400142109388,37.7842,37.9814,43.92902238594789,1.0052191127508323,1.1626294161566975,1.1565930267432978
WT inflorescence meristem,P5,T1,857,0.0502345648868495,0.1893621244600399,31.1496,33.0831,35.78235691865573,1.062071423068033,1.148726048445429,1.0815902052303359
WT inflorescence meristem,P5,T1,729,0.0954168318067636,0.2741989717701609,25.2158,25.7566,28.65559368701561,1.0214468706128697,1.1364142199341527,1.1125534304611482
WT inflorescence meristem,P5,T1,825,0.0749463527866216,0.1784782944516256,24.7659,23.5236,25.670880357938103,0.9498382857073637,1.0365413878735723,1.091281961856948
WT inflorescence meristem,P5,T1,901,0.1339556580381454,0.2494739360966832,25.7525,25.2113,28.202302137130708,0.9789845646053781,1.095128711275826,1.1186373624974002
WT inflorescence meristem,P5,T1,837,0.1508507863947813,0.1786559498728843,32.3779,29.881,34.17506901066622,0.9228825834905909,1.055506039942869,1.1437056661646605
WT inflorescence meristem,P5,T1,965,0.0995196223885297,0.2826191089579586,20.6922,15.1775,21.268240200578703,0.7334889475261209,1.027838518890147,1.4013006226703149
WT inflorescence meristem,P5,T1,997,0.1304767993883901,0.2789745185260751,44.2821,44.6262,50.43063173211896,1.0077706341840156,1.1388491451877611,1.1300678016976342
WT inflorescence meristem,P5,T1,789,0.0770081402100822,0.3431639081276831,36.5214,37.5812,44.90636060939441,1.0290186027917878,1.2295903390722813,1.1949155590932277
WT inflorescence meristem,P5,T1,949,0.1203049393135705,0.2246616771115877,30.5254,30.1619,32.761331265413105,0.9880918841358344,1.0732482216584582,1.0861826100283174
WT inflorescence meristem,P5,T1,629,0.0774741226039166,0.1322447072510033,48.1434,49.6762,51.68104565566016,1.0318382166610585,1.0734814254012006,1.040358273291036
WT inflorescence meristem,P5,T1,885,0.0639517989890341,0.1716967040858009,41.4334,43.1223,46.48614733093137,1.040761800865968,1.1219486532828917,1.0780071408744747
WT inflorescence meristem,P5,T1,653,0.0742193202261733,0.2307776247159775,42.6071,41.7482,45.54157014127058,0.979841387937691,1.0688727968172107,1.0908630825106373
WT inflorescence meristem,P5,T1,909,0.074147775948584,0.2580801250178789,41.639,45.4084,50.444639536740674,1.090525709070823,1.2114757687922542,1.1109098655037541
WT inflorescence meristem,P5,T1,589,0.0961483877623656,0.3016650494255418,27.2079,24.3837,29.3757804471751,0.8961992656544607,1.07967834515619,1.2047302274542049
WT inflorescence meristem,P5,T1,717,0.1278075122378944,0.2611723332151803,17.9036,17.5474,21.48481825485012,0.9801045599767644,1.2000278298694182,1.224387559117027
WT inflorescence meristem,P5,T1,973,0.1846713858566182,0.2592091293721405,20.3971,16.7682,20.883068561652387,0.8220874536086014,1.0238253752568938,1.2453971542355402
WT inflorescence meristem,P5,T1,1005,0.0986773082116667,0.2061511406654323,37.2613,32.9856,36.03225525582259,0.8852509171714352,0.9670155162547359,1.0923631904777416
WT inflorescence meristem,P5,T1,669,0.1095823084947292,0.1953684099141809,22.6969,21.3155,23.30606807370976,0.9391370627706868,1.0268392632346162,1.093385943267095
WT inflorescence meristem,P5,T1,925,0.0700235274288341,0.1815353106685127,34.8891,34.7364,36.28142154866068,0.9956232748910119,1.039907064058995,1.0444784591569845
WT inflorescence meristem,P5,T1,573,0.1420314838499821,0.2018225693472252,27.1999,26.0192,33.982777989863365,0.9565917521755596,1.2493714311399442,1.3060654435902472
WT inflorescence meristem,P5,T1,765,0.1291065266679528,0.1488945316708861,33.2229,29.3785,31.97817488176541,0.8842846349957408,0.9625341219991453,1.0884890270696397
WT inflorescence meristem,P5,T1,771,0.0966571650428898,0.2802094839534437,24.543,23.8522,29.02358258259924,0.9718534816444607,1.1825605094160958,1.2168094591945078
WT inflorescence meristem,P5,T1,739,0.0748929557152938,0.2771377222516005,26.377,24.5373,28.567280451789028,0.9302536300564885,1.0830375119152682,1.1642389526064005
WT inflorescence meristem,P5,T1,595,0.1798341696517437,0.1764131996203269,25.668,19.3567,22.22347322224869,0.7541179678977715,0.8658046291977828,1.1481023739712186
WT inflorescence meristem,P5,T1,851,0.036115775413284,0.1582266747876411,24.3503,23.2543,24.30129361330986,0.9549902875939926,0.997987442179762,1.0450236564123563
WT inflorescence meristem,P5,T1,723,0.0849643875782534,0.2211483052316794,46.3715,46.9426,49.576455687413095,1.0123157542887333,1.0691147728111685,1.0561080061056076
WT inflorescence meristem,P5,T1,979,0.1199345675538383,0.2332481450165457,19.7545,18.3691,20.602106704109865,0.9298691437394011,1.0429070188620246,1.1215632069132329
WT inflorescence meristem,P5,T1,883,0.1036892828744162,0.2594626158460517,22.9544,22.5246,25.888686517066223,0.9812759209563308,1.1278311137327146,1.1493516651601459
WT inflorescence meristem,P5,T1,907,0.075870981145182,0.1778479745251922,47.8495,50.0603,52.72296315655505,1.046203199615461,1.101849824064098,1.0531891170559315
WT inflorescence meristem,P5,T1,715,0.0458949865147434,0.1875275882163314,27.7325,30.2181,33.73648783279758,1.0896276931398179,1.2164964511961625,1.116433125603449
WT inflorescence meristem,P5,T1,939,0.0880989757891299,0.2271606473043338,41.9635,41.044,44.83818283620656,0.978088100372943,1.0685043629870379,1.092441838909623
WT inflorescence meristem,P5,T1,875,0.0827747352627641,0.1668241294300377,25.0837,21.1481,23.578859142939805,0.843101296858119,0.9400072215398767,1.1149398358689342
WT inflorescence meristem,P5,T1,1003,0.1179793061992025,0.1774289309742657,46.1723,47.1426,51.98303567977591,1.021014764263422,1.125848954454855,1.102676468412347
WT inflorescence meristem,P5,T1,667,0.0812647160816321,0.2105515115721836,37.7043,38.5711,41.07668271227963,1.0229894203048457,1.089442920629202,1.064960105163701
WT inflorescence meristem,P5,T1,827,0.0529623642709553,0.1831431925943246,32.3297,32.7494,35.155954058953775,1.0129818711587177,1.0874197428047205,1.0734839129557725
WT inflorescence meristem,P5,T1,955,0.0382368105615461,0.2151839902585553,29.0026,29.5432,32.859531478308895,1.0186397081640957,1.1329857143259188,1.1122536312352385
WT inflorescence meristem,P5,T1,775,0.0845042190927938,0.3208087841455465,29.0678,26.735,34.081518217222886,0.9197462484260935,1.1724835803611862,1.274790283045554
WT inflorescence meristem,P5,T1,903,0.0454223551598261,0.2112830321501746,36.021,37.2886,39.53361219106191,1.0351905832708699,1.0975156767180787,1.0602063952806464
WT inflorescence meristem,P5,T1,839,0.060269375338302,0.1784930359677062,40.7784,40.639,43.827142947522006,0.9965815235516844,1.0747636726188867,1.078450329671547
WT inflorescence meristem,P5,T1,967,0.1015370458485443,0.3176207376298521,43.9834,46.7697,51.82589706886768,1.0633488998122018,1.1783058396774164,1.1081083921613284
WT inflorescence meristem,P5,T1,935,0.1057633094466654,0.3046911091179692,37.0991,37.1562,41.37949532560649,1.001539120895116,1.1153773359894577,1.1136632735749752
WT inflorescence meristem,P5,T1,743,0.082742226446623,0.2412480250262653,36.6734,38.8484,42.91269098793357,1.0593072908429542,1.1701312392069885,1.1046192632884129
WT inflorescence meristem,P5,T1,999,0.0967545834761265,0.2361661946191289,45.1375,47.6809,51.65500716775074,1.0563478260869565,1.144392293940753,1.0833479898187899
WT inflorescence meristem,P5,T1,599,0.0719269730508887,0.2005345412305843,31.0107,33.2543,36.84403047630175,1.0723492213977757,1.188107023585464,1.1079478586619398
WT inflorescence meristem,P5,T1,727,0.0547712318721877,0.1918670826922882,25.1868,26.619,27.869842352386563,1.0568631187765019,1.1065257338124161,1.0469905838831872
WT inflorescence meristem,P5,T1,631,0.14086055102629,0.2610457119854611,28.2077,26.2554,30.196152435724272,0.9307884017484589,1.070493249563923,1.1500930260336644
WT inflorescence meristem,P5,T1,783,0.0775007059956775,0.2610341006519469,42.2404,43.47,47.17179108534344,1.029109572826015,1.1167458424954178,1.0851573748641234
WT inflorescence meristem,P5,T1,591,0.1260667601073446,0.2797752081140329,24.4343,18.3962,22.22817670569639,0.7528842651518562,0.9097120320899879,1.2083026225903388
WT inflorescence meristem,P5,T1,847,0.1261858776856066,0.3158814334152707,34.9759,34.5945,38.93847593485633,0.9890953485114033,1.1132944666143352,1.1255683977180284
WT inflorescence meristem,P5,T1,799,0.175876858205108,0.2524507586526451,31.6391,27.4219,31.83566004387442,0.8667092300349885,1.0062125674837281,1.1609574844877422
WT inflorescence meristem,P5,T1,927,0.0693223132870603,0.2073519282906365,40.8829,42.4178,44.881103865313726,1.0375438141619113,1.0977964837453733,1.0580724098212007
WT inflorescence meristem,P5,T1,895,0.0564392102425857,0.2743070151309293,42.4191,44.0705,52.520487058677936,1.0389305760848297,1.2381329886461037,1.1917379439461302
WT inflorescence meristem,P5,T1,767,0.1429722701336563,0.3153815912609708,20.671,19.2679,24.974463857598693,0.932122296937739,1.2081884697208018,1.296169476569771
WT inflorescence meristem,P5,T2,1024,0.081360903199887,0.2957879385052093,29.0072,28.6006,31.977015137940096,0.985982790479605,1.1023819995704547,1.1180539966972756
WT inflorescence meristem,P5,T2,960,0.0709732001204378,0.1188864972364643,37.3512,35.8265,37.09528159068105,0.9591793570219967,0.9931483216250361,1.0354146118287035
WT inflorescence meristem,P5,T2,544,0.0757645450856622,0.1813610871094464,36.5491,36.778,39.42485952529124,1.006262808112922,1.0786820886230095,1.0719685552583402
WT inflorescence meristem,P5,T2,992,0.1098432096921037,0.196478858579977,26.9298,25.7057,28.95309212462742,0.9545447793893753,1.0751320887874185,1.1263296515802885
WT inflorescence meristem,P5,T2,400,0.0988798041839292,0.2524170333390503,33.7491,34.4997,40.19990140903686,1.022240593082482,1.1911399536294853,1.1652246659836714
WT inflorescence meristem,P5,T2,912,0.0597740095343276,0.2156025301086177,42.3053,43.6341,46.11844904944476,1.0314097760800656,1.0901340742045267,1.0569359526023172
WT inflorescence meristem,P5,T2,848,0.1214622707944318,0.2433758389266394,32.2764,31.549,36.70176247270796,0.9774634097978708,1.1371083042937862,1.1633256988401521
WT inflorescence meristem,P5,T2,752,0.0383854020473357,0.2096629236600971,50.1715,50.9665,53.68034305547769,1.015845649422481,1.069936977277492,1.053247585285976
WT inflorescence meristem,P5,T2,840,0.0594606930717261,0.2282094708798237,32.74,33.0747,38.201765217314,1.010222968845449,1.1668223951531458,1.1550147156985249
WT inflorescence meristem,P5,T2,712,0.115119103872692,0.274299538661807,25.3348,23.6686,28.25465038797691,0.9342327549457663,1.1152505797549974,1.1937609485975895
WT inflorescence meristem,P5,T2,872,0.1373470299176094,0.1939876197549342,31.1756,29.3441,32.14195238739169,0.9412521330784331,1.030997074230863,1.0953463349495023
WT inflorescence meristem,P5,T2,488,0.0766228252798624,0.187981631300292,45.4253,48.8553,52.849993350302384,1.0755085822218016,1.1634484164177756,1.0817658135412613
WT inflorescence meristem,P5,T2,792,0.1315708084234463,0.2551659441890055,18.938,18.226,21.654595433060717,0.962403632907382,1.143446796549832,1.1881156278426817
WT inflorescence meristem,P5,T2,920,0.0386420715901791,0.2693767553353417,31.0596,32.3603,36.14721948875579,1.0418775515460599,1.163801835463296,1.1170236211887956
WT inflorescence meristem,P5,T2,984,0.1188987885616256,0.2071733567542517,25.8637,25.0335,27.31353512879414,0.9679009577129335,1.0560567563339405,1.0910793588109589
WT inflorescence meristem,P5,T2,888,0.0884308984965073,0.2943636955922031,37.2066,40.3283,53.43679232837598,1.0839017808668354,1.4362180991645561,1.325044505431074
WT inflorescence meristem,P5,T2,1016,0.067512523917361,0.2970293933814924,32.978,30.1162,37.48469338377181,0.9132209351689005,1.136657571222385,1.2446687624524944
WT inflorescence meristem,P5,T2,516,0.1304728510123593,0.1456797171159796,49.8557,49.2412,55.1858028415948,0.9876744284003635,1.1069106008258796,1.1207241667870564
WT inflorescence meristem,P5,T2,900,0.0807387955432843,0.2149863494210336,47.6305,49.8013,53.73033499186207,1.045575839010718,1.1280657350198313,1.0788942254893361
WT inflorescence meristem,P5,T2,580,0.0932207776066985,0.1978689114052194,27.9078,25.914,27.868259754010616,0.9285576075505773,0.9985831829814824,1.0754132806209236
WT inflorescence meristem,P5,T2,836,0.0554808193737525,0.1814954240851816,60.3988,64.4081,70.1645024802047,1.0663804578898919,1.161687028222493,1.0893738905542114
WT inflorescence meristem,P5,T2,708,0.0899695353123691,0.1709386436880289,26.71,24.1079,25.85924397372649,0.9025795582178959,0.9681484078519839,1.0726460609894055
WT inflorescence meristem,P5,T2,932,0.0954739731410942,0.2375396308137195,36.4059,38.0295,42.13647963839591,1.0445971669427208,1.157407992616469,1.1079945736440373
WT inflorescence meristem,P5,T2,740,0.1063368070310984,0.2607924369931733,29.9006,27.1657,30.80207614055525,0.9085336080212437,1.030149098698864,1.1338590995466802
WT inflorescence meristem,P5,T2,484,0.0893433957466316,0.1928106270729155,29.5035,28.3138,31.15608735129284,0.9596759706475504,1.0560132645717573,1.1003852309224773
WT inflorescence meristem,P5,T2,916,0.2064791051918662,0.2206658383073401,34.2213,26.4883,32.803928602209105,0.7740296248243053,0.9585821871819337,1.2384308771121253
WT inflorescence meristem,P5,T2,468,0.0598862045747971,0.3843547451751374,40.808,44.0056,54.35439342474673,1.0783571848657127,1.3319543575952444,1.2351699198453545
WT inflorescence meristem,P5,T2,692,0.1088217113510166,0.1000566758607794,33.9809,32.2214,34.86573947085576,0.9482209123360478,1.026039318289267,1.0820678018601226
WT inflorescence meristem,P5,T2,948,0.0601532933553231,0.2638522732740412,48.9141,51.7075,55.087552583889305,1.0571082775723157,1.1262100822439605,1.0653687102236484
WT inflorescence meristem,P5,T2,884,0.1435791157222898,0.2036162496111832,22.9372,22.771,27.349002972043827,0.9927541286643531,1.1923426997211442,1.2010453195750659
WT inflorescence meristem,P5,T2,524,0.195539100633262,0.2596823106946914,23.6504,20.4681,27.51021861248046,0.8654441362513953,1.1632031006866885,1.3440533616935848
WT inflorescence meristem,P5,T2,892,0.0262819500782077,0.1998414063636878,33.7112,35.1088,37.89358143562404,1.0414580317520588,1.1240650417553824,1.0793186162906176
WT inflorescence meristem,P5,T2,508,0.1032358702905113,0.1428842703060017,26.6653,26.5651,28.062817674385062,0.9962423074182553,1.0524095987813775,1.056379146865062
WT inflorescence meristem,P5,T2,1020,0.0885982554731167,0.2993265055007659,36.3796,37.7491,45.449910484777625,1.0376447239661788,1.249324085058044,1.2039998433016317
WT inflorescence meristem,P5,T2,802,0.0599052997023229,0.1203510520811709,26.9084,24.7977,25.60827332568532,0.9215598103194541,0.9516832411323349,1.032687439790195
WT inflorescence meristem,P5,T2,674,0.1160803264609272,0.2816898086731705,30.161,29.6437,33.7284297444986,0.9828487119127349,1.1182795578561253,1.1377941938590188
WT inflorescence meristem,P5,T2,914,0.0547755966750173,0.3542492969559057,51.7516,51.6262,57.71901977629125,0.9975768865117213,1.1153088943393294,1.118017978783859
WT inflorescence meristem,P5,T2,594,0.047019784435346,0.1585454378698077,29.696,26.2674,28.9037901349353,0.8845433728448275,0.9733226742637155,1.1003673806671121
WT inflorescence meristem,P5,T2,978,0.0654557458212778,0.1130068727343175,45.0035,44.159,45.683920650564815,0.9812347928494449,1.0151192829572102,1.0345324996164953
WT inflorescence meristem,P5,T2,778,0.0700555191616051,0.2356785290805052,31.4339,32.5755,35.15504598528629,1.0363174789001681,1.1183800287360555,1.0791866889314452
WT inflorescence meristem,P5,T2,650,0.117306996323251,0.1637282058646866,22.5354,20.7618,23.55120991381396,0.9212971591362923,1.045076187412425,1.1343529902905316
WT inflorescence meristem,P5,T2,970,0.070570424481374,0.2965927979142699,30.1475,30.6909,34.94815557895788,1.0180247118334853,1.1592389279030726,1.1387139373220687
WT inflorescence meristem,P5,T2,874,0.0538039933922259,0.2617796604679377,42.7968,46.6871,49.80138958844256,1.0909016561985945,1.163670872318551,1.0667055693851741
WT inflorescence meristem,P5,T2,490,0.0739461318705191,0.2817283613242242,35.0974,35.5015,40.08344777599636,1.0115136733775152,1.1420631663882899,1.1290634980492757
WT inflorescence meristem,P5,T2,1002,0.0712564631368089,0.20259606740721,43.942,45.533,50.07327068693065,1.0362068180783761,1.1395309882784272,1.0997138490090845
WT inflorescence meristem,P5,T2,986,0.0979900657500927,0.2862264688115064,25.4178,26.8769,32.50529476563131,1.0574046534318469,1.278839819560753,1.209413837370802
WT inflorescence meristem,P5,T2,698,0.0933342046295093,0.2875919654538015,44.7257,44.3448,49.94414513369117,0.9914836436321846,1.1166766564568285,1.126268359169309
WT inflorescence meristem,P5,T2,1018,0.080586744351284,0.1711915072131919,44.1985,44.1163,45.98403851157192,0.9981402083781123,1.0403981698829579,1.0423366989428378
WT inflorescence meristem,P5,T2,646,0.0535480955628364,0.2924645567002678,40.7176,40.6435,44.01184149507793,0.9981801481423268,1.0809046086969254,1.082875281289208
WT inflorescence meristem,P5,T2,390,0.0919428859322247,0.2461119279195223,32.3378,31.4975,37.5018335092275,0.9740149298962822,1.1596903162623153,1.1906288914747998
WT inflorescence meristem,P5,T2,902,0.074809013004592,0.1170009832368691,30.001,28.8602,29.96784054867989,0.9619746008466383,0.9988947217986031,1.03837951742122
WT inflorescence meristem,P5,T2,550,0.1893212673341157,0.3536694323755707,19.0559,16.6151,24.27907816745368,0.871913685525218,1.2740976898206686,1.4612658465765285
WT inflorescence meristem,P5,T2,918,0.080123349320669,0.3133254496454295,44.9544,44.878,51.77957479624642,0.9983005000622853,1.151824399752781,1.1537852577264232
WT inflorescence meristem,P5,T2,854,0.1661324175714681,0.1772079086855565,19.2145,15.259,17.314931559653836,0.7941398423065914,0.9011388045306323,1.1347356681075977
WT inflorescence meristem,P5,T2,982,0.0680720028650636,0.2576570391611817,40.3405,41.9776,48.28779787978427,1.0405820453390515,1.197005438201913,1.1503229789169527
WT inflorescence meristem,P5,T2,694,0.0908904511616991,0.1577909179953815,29.9386,29.7732,31.200856120548536,0.9944753595692517,1.042161494543784,1.0479510472689713
WT inflorescence meristem,P5,T2,558,0.0810483414310159,0.2275249649589676,38.0671,38.8224,45.61185577886725,1.0198412802656363,1.1981962318870427,1.174885009140786
WT inflorescence meristem,P5,T2,878,0.0884234046656311,0.2786395440080923,28.3116,26.8914,31.535714800651828,0.9498368160047472,1.1138796394641006,1.1727063224916452
WT inflorescence meristem,P5,T2,606,0.0647200962853456,0.2465396681588224,33.5428,35.9442,39.82785072771896,1.0715921151484076,1.187374063218305,1.1080466592028466
WT inflorescence meristem,P5,T2,702,0.0502464386164572,0.1402796162448583,32.8663,31.7658,33.19885151082,0.9665158536251417,1.0101183130081572,1.045113030706609
WT inflorescence meristem,P5,T2,510,0.0787177079139691,0.2544142070781936,26.6375,25.0692,28.42210431945104,0.941124354763022,1.0669959387874628,1.1337459639498286
WT inflorescence meristem,P5,T2,1025,0.0449158028524891,0.216530175587047,32.2028,34.2529,36.50588061838482,1.06366216602283,1.133624424534041,1.0657748867507517
WT inflorescence meristem,P5,T2,705,0.1170646102422423,0.2602332054468658,30.3366,29.2083,37.06792145897796,0.962807302070766,1.2218878008405016,1.269088630936342
WT inflorescence meristem,P5,T2,961,0.0953296738345668,0.2160617502530932,25.434,25.7313,27.872525100263307,1.0116890776126446,1.095876586469423,1.083214804547897
WT inflorescence meristem,P5,T2,817,0.0443876037472819,0.1767271787105863,29.2602,29.9791,31.514683272295454,1.0245692100532464,1.0770494826520478,1.0512217935927182
WT inflorescence meristem,P5,T2,945,0.1039391776114998,0.2371900869563104,24.8015,22.8541,26.267962078370218,0.9214805556115557,1.0591279591303033,1.149376351655511
WT inflorescence meristem,P5,T2,969,0.1174205162774188,0.2551086390167202,28.2367,27.1001,33.14075751332811,0.9597474209096672,1.173676722610224,1.222901668751337
WT inflorescence meristem,P5,T2,873,0.1224936446817509,0.2343708020396629,29.3916,29.3006,32.94964738291426,0.9969038772982757,1.1210566074291382,1.1245383160383835
WT inflorescence meristem,P5,T2,857,0.1228789840223541,0.2338629608560357,27.6757,25.5128,29.0769111105932,0.9218484085316722,1.0506296538332618,1.1396989397711423
WT inflorescence meristem,P5,T2,729,0.1244228303813585,0.3230148181519322,32.6807,30.678,35.05558830136475,0.9387191828816396,1.0726694440867162,1.142694709608343
WT inflorescence meristem,P5,T2,985,0.0445643991257963,0.2410314909322008,50.9436,54.5767,60.015591948242616,1.0713161221429188,1.178079129630466,1.099655932810936
WT inflorescence meristem,P5,T2,825,0.0796829852956719,0.3373633338106374,31.1033,30.8191,38.32948906812357,0.9908627058865136,1.232328694001073,1.243692679803225
WT inflorescence meristem,P5,T2,1017,0.0572729076355864,0.3171498836214199,29.5365,32.2277,38.77864158640391,1.091114383897889,1.3129057805225368,1.2032705277262699
WT inflorescence meristem,P5,T2,773,0.0837970378467032,0.1580837468532635,45.6062,45.1544,47.78242571609875,0.9900934522060597,1.0477177602189778,1.058200877790398
WT inflorescence meristem,P5,T2,901,0.1175438333452821,0.2006360472317314,28.3573,30.0857,33.27906175018492,1.0609507957386635,1.173562424849507,1.1061421788485866
