genotype,replicate id,time point,cell label,cell id,angleGiniCoeff,lengthGiniCoeff,angleGiniCoeff_ignoringGuardCells,lengthGiniCoeff_ignoringGuardCells,labelledImageArea,originalPolygonArea,regularPolygonArea,relativeCompleteness,lobyness,ratio_originalPolygonArea_labelledImageArea,ratio_regularPolygonArea_labelledImageArea,ratio_regularPolygonArea_originalPolygonArea
Oryzalin,20171106 oryzalin S1,72h,16,11,0.0529634228364858,0.2805657629582648,0.0529634228364858,0.2805657629582648,366.747069,395.953987,448.6677230205075,0.7632850241545893,4.924005092488735,1.0796377680117193,1.2233709849239653,1.1331309640796912
Oryzalin,20171106 oryzalin S1,72h,11,12,0.0688505665606047,0.2071161401541329,0.0688505665606047,0.2071161401541329,385.8439,317.808387,358.6783470844143,0.8892580287929125,4.827151277428673,0.8236708860759493,0.9295944476105863,1.1285993754608319
Oryzalin,20171106 oryzalin S1,72h,10,13,0.035769576915085,0.2316640463534429,0.035769576915085,0.2316640463534429,392.242071,400.4962,429.50808915599833,0.8484848484848485,4.832939654820052,1.021043456605653,1.0950077029243461,1.072439861242125
Oryzalin,20171106 oryzalin S1,72h,17,14,0.0605216760366193,0.2435565870962425,0.0605216760366193,0.2435565870962425,412.169199,449.5081435,484.9368243279744,0.7730496453900709,4.948045326333312,1.0905913022870009,1.1765479456119534,1.0788165494669717
Oryzalin,20171106 oryzalin S1,72h,29,15,0.090779803179515,0.2300878396827193,0.090779803179515,0.2300878396827193,484.20967400000006,468.8003385,507.30412230366926,0.8758503401360545,4.824303487388859,0.968176316320355,1.047695140233132,1.0821325853280483
Oryzalin,20171106 oryzalin S1,72h,15,16,0.0907605482316258,0.0894891695189231,0.0907605482316258,0.0894891695189231,332.069959,311.654421,333.56901450467853,0.8906882591093117,4.850570010448639,0.9385203706427416,1.0045142761759986,1.070316966575868
Oryzalin,20171106 oryzalin S1,72h,8,17,0.0898836533099178,0.1712669660612655,0.0898836533099178,0.1712669660612655,362.449061,380.569072,441.0185410705224,0.8111111111111111,4.916247822305516,1.049993262363563,1.216773854659048,1.1588396785709438
Oryzalin,20171106 oryzalin S1,72h,14,18,0.0809806338153043,0.1297565633951672,0.0809806338153043,0.1297565633951672,341.984682,332.3874255,356.6122214550164,0.8402439024390244,4.848623301951704,0.971936589545844,1.0427724989595188,1.0728812045719713
Oryzalin,20171106 oryzalin S1,72h,24,19,0.0701508297192745,0.1517993649949791,0.0701508297192745,0.1517993649949791,570.609403,598.2778295,631.8421256249044,0.8141160027952481,4.887725295169824,1.0484892578960883,1.1073110998573998,1.0561015208485247
Oryzalin,20171106 oryzalin S1,72h,34,20,0.1101979618011825,0.2008141696177253,0.1101979618011825,0.2008141696177253,303.204928,296.8800185,358.7208505229177,0.7967479674796748,4.88024651419408,0.9791398195876289,1.1830970323903103,1.2083024392661095
Oryzalin,20171106 oryzalin S1,72h,35,21,0.1031282596966791,0.2566187157350836,0.1031282596966791,0.2566187157350836,607.191312,652.418078,738.2525041293767,0.7781954887218046,4.835503638507813,1.0744851994851994,1.2158482665005204,1.1315635311524532
Oryzalin,20171106 oryzalin S1,72h,33,22,0.0657608925983687,0.1498353312248998,0.0657608925983687,0.1498353312248998,253.582472,247.7459725,266.26585282849544,0.8206349206349206,4.822348835151181,0.9769838212634823,1.0500167883389646,1.0747535071573986
Oryzalin,20171106 oryzalin S1,72h,27,23,0.0702931600257366,0.1518443639585743,0.0702931600257366,0.1518443639585743,452.414183,456.66335,502.1014040788703,0.8392857142857143,4.86844982530506,1.0093922055489581,1.1098268421856048,1.0995001111406693
Oryzalin,20171106 oryzalin S1,96h,7,1,0.0640433437609298,0.1888756687928839,0.0640433437609298,0.1888756687928839,724.80044,736.326916,796.9002906203123,0.8377049180327869,4.856932464119757,1.0159029649595688,1.0994754509535236,1.0822642406573553
Oryzalin,20171106 oryzalin S1,96h,10,2,0.0653428584857637,0.1659993403695462,0.0653428584857637,0.1659993403695462,958.699989,995.7458875,1114.6990814514031,0.8017503805175038,4.861645843858505,1.0386418054918742,1.1627194056965857,1.1194613961701179
Oryzalin,20171106 oryzalin S1,96h,18,3,0.0923030854908277,0.1290701072840031,0.0923030854908277,0.1290701072840031,537.055636,530.5353625,564.1182626576264,0.8084179970972424,4.886630588976837,0.9878592215351036,1.0503907320649108,1.0633000220746385
Oryzalin,20171106 oryzalin S1,96h,24,4,0.0577617875811784,0.1250818989094069,0.0577617875811784,0.1250818989094069,648.461957,639.5973155,667.2535261663201,0.8245614035087719,4.863574764753166,0.9863297431648717,1.0289786763332365,1.0432400355600304
Oryzalin,20171106 oryzalin S1,96h,29,5,0.082958797900912,0.1619401869332587,0.082958797900912,0.1619401869332587,1081.876991,1037.7979885,1088.4896971004932,0.8532863849765259,4.771630460067473,0.9592569184235473,1.0061122532002282,1.0488454488852512
Oryzalin,20171106 oryzalin S1,96h,35,6,0.1145167447973917,0.127745875364553,0.1145167447973917,0.127745875364553,1248.86437,1267.179745,1476.8795512356817,0.7610264635124299,4.955987818913704,1.0146656237778646,1.1825780178480725,1.165485446767208
Oryzalin,20171106 oryzalin S1,96h,37,7,0.0799042396814743,0.1946104859592626,0.0799042396814743,0.1946104859592626,904.339956,905.51214,1028.6163013924286,0.7987577639751553,4.907954192947441,1.0012961762799741,1.1374221547636987,1.1359497636248461
Oryzalin,20171106 oryzalin S1,96h,27,8,0.1147090846876201,0.1635828154699166,0.1147090846876201,0.1635828154699166,707.3153619999999,740.0632525,954.6404759318948,0.7600961538461538,4.797251310794442,1.0462988537494822,1.349667386316282,1.2899444374613032
Oryzalin,20171106 oryzalin S1,96h,31,9,0.0787163376349609,0.1192932228934507,0.0787163376349609,0.1192932228934507,495.101217,435.7838225,449.2446810334487,0.8869047619047619,4.848659644789948,0.8801913781197592,0.9073794723341363,1.0308888440516828
Oryzalin,20171106 oryzalin S1,96h,19,10,0.051746972732676,0.1725799112214534,0.051746972732676,0.1725799112214534,767.29211,799.03876,869.7440341592887,0.8248847926267281,4.891921169998249,1.0413749204328453,1.1335240162436817,1.0884879153538043
Oryzalin,20171106 oryzalin S1,96h,12,11,0.0703240449067931,0.2443783562447133,0.0703240449067931,0.2443783562447133,880.359025,1014.4031495,1203.673827884708,0.6651234567901234,5.084528398172468,1.1522607489597783,1.3672533519886483,1.1865832913452603
Oryzalin,20171106 oryzalin S1,96h,5,12,0.0758527326105084,0.2938466170377248,0.0758527326105084,0.2938466170377248,828.2945189999999,766.5594950000001,948.6745361220352,0.7613682092555332,4.960523161490937,0.9254673034966686,1.145334798626182,1.2375745683275832
Oryzalin,20171106 oryzalin S1,96h,6,13,0.0384606149250353,0.232918811337686,0.0384606149250353,0.232918811337686,692.760744,719.1593045000001,764.1565885705855,0.8138551031200423,4.939922899785772,1.0381063169768754,1.1030598878313254,1.062569285816124
Oryzalin,20171106 oryzalin S1,96h,13,14,0.0678158911275467,0.1976500230082771,0.0678158911275467,0.1976500230082771,791.0288360000001,815.205131,869.6238346628359,0.7804195804195804,5.006540758458868,1.030563102000494,1.0993579438396552,1.0667546137695199
Oryzalin,20171106 oryzalin S1,96h,20,15,0.0964967259812446,0.2053006651945283,0.0964967259812446,0.2053006651945283,1031.668443,961.8990745,1036.6877921709454,0.8587525150905433,4.855778773345809,0.9323722956019505,1.0048652735333743,1.0777511067986223
Oryzalin,20171106 oryzalin S1,96h,14,16,0.0653141855110837,0.076407016395034,0.0653141855110837,0.076407016395034,585.0174979999999,593.515832,616.3859123553309,0.8249158249158249,4.87653441111749,1.0145266321589583,1.053619617297893,1.0385332271226269
Oryzalin,20171106 oryzalin S1,96h,2,17,0.0939412912853194,0.1673757088730135,0.0939412912853194,0.1673757088730135,810.027985,877.3553035,1023.820995339274,0.7619047619047619,4.994596031937636,1.0831172746457642,1.263932869355463,1.1669399971197347
Oryzalin,20171106 oryzalin S1,96h,11,18,0.0400404423172247,0.1172680616477337,0.0400404423172247,0.1172680616477337,731.247452,709.757412,728.3024505782929,0.8759830611010284,4.849388808211155,0.9706118087095914,0.9959726335953003,1.0261287001230963
Oryzalin,20171106 oryzalin S1,96h,17,19,0.081865400480751,0.118212979221477,0.081865400480751,0.118212979221477,1075.136933,1138.1174025,1210.0997397620033,0.8037763791188449,4.907762178293772,1.058579021487303,1.1255308069321095,1.0632468470334309
Oryzalin,20171106 oryzalin S1,96h,25,20,0.1055081942484523,0.2040954917263137,0.1055081942484523,0.2040954917263137,620.622587,615.5187025,748.4750171097724,0.7588577472236911,4.924447993215783,0.9917761863539782,1.206006730640908,1.2160069451500903
Oryzalin,20171106 oryzalin S1,96h,26,21,0.1097179187849689,0.2629532557629216,0.1097179187849689,0.2629532557629216,996.84481,1048.3476445,1229.353973820938,0.7708108108108108,4.826901267572702,1.0516658500734932,1.233245096416701,1.1726586884327552
Oryzalin,20171106 oryzalin S1,96h,23,22,0.0725940974917253,0.1281790756254523,0.0725940974917253,0.1281790756254523,404.696526,391.509456,412.5916437262727,0.8353535353535354,4.881681469294098,0.9674149167270094,1.0195087360998811,1.0538484764625269
Oryzalin,20171106 oryzalin S1,96h,22,23,0.0803614119763667,0.2051339804892266,0.0803614119763667,0.2051339804892266,778.574381,787.8541710000001,919.458849143678,0.8149038461538461,4.861200907741032,1.0119189511323003,1.1809518417016576,1.1670419260161256
ktn1-2,20180618 ktn1-2 S1,0h,17,1,0.0527819178619327,0.1253228077961751,0.0596628169436948,0.1253228077961751,105.69567168,95.74949184,100.35609404816796,0.9130434782608696,6.857387592478376,0.9058979456593771,0.949481586644362,1.048110983355042
ktn1-2,20180618 ktn1-2 S1,0h,25,2,0.1089061410729573,0.1865365229690228,0.1182292026620731,0.1865365229690228,147.51165312,122.09752928,131.62772470742868,0.9292307692307692,6.985672460912757,0.8277144666033555,0.8923208568502055,1.078053958041801
ktn1-2,20180618 ktn1-2 S1,0h,40,3,0.0523645816006141,0.1451882274350288,0.0436643802290751,0.1451882274350288,139.9703008,133.58466656,139.13815286784313,0.8917378917378918,6.935019442654026,0.9543786488740617,0.9940548250064427,1.0415727826467926
ktn1-2,20180618 ktn1-2 S1,0h,50,4,0.0666036151894215,0.2815774459303179,0.0666036151894215,0.2815774459303179,138.07912575999998,135.38245023999997,141.98608151923912,0.9366666666666666,6.951396024975164,0.9804700710179235,1.0282950499413643,1.0487776020269433
ktn1-2,20180618 ktn1-2 S1,0h,59,5,0.0529836519535837,0.1111795376900249,0.0581546851417713,0.1111795376900249,83.30509312,76.59258911999999,79.16911061256526,0.935672514619883,6.9203553803066615,0.9194226457399102,0.9503513848609845,1.0336393053449149
ktn1-2,20180618 ktn1-2 S1,0h,70,6,0.0578717370645548,0.1640786961848536,0.0578717370645548,0.1640786961848536,286.71147519999994,308.40161856,320.76107570521265,0.8205128205128205,7.205280840352786,1.0756514657980458,1.1187591130821006,1.040075850454099
ktn1-2,20180618 ktn1-2 S1,0h,42,7,0.1028908023416286,0.2718281147895515,0.0917919197812861,0.2718281147895515,254.79497792,282.27538559999994,330.35558405231126,0.7759784075573549,7.255460200105353,1.107853019334738,1.2965545347445413,1.170330821974126
ktn1-2,20180618 ktn1-2 S1,0h,60,8,0.0906997457766454,0.3403285641256418,0.0975834430640374,0.3403285641256418,130.77125184,124.46733503999998,172.3596176596609,0.8367816091954023,6.899121414094276,0.9517943224424209,1.3180237646615536,1.384777922691683
ktn1-2,20180618 ktn1-2 S1,0h,57,9,0.09814108530485,0.2862030221392789,0.09814108530485,0.2862030221392789,101.51640831999998,93.75325152,104.91351138623948,0.91699604743083,6.9407937812915526,0.9235280588776451,1.0334635860592225,1.1190386433035733
ktn1-2,20180618 ktn1-2 S1,0h,65,10,0.0601760802603405,0.1393427113450025,0.0472384128380429,0.1393427113450025,166.09653375999997,171.27975423999996,184.81016671777388,0.8817733990147784,6.985723411495986,1.0312060725330334,1.1126672094482961,1.0789959825538684
ktn1-2,20180618 ktn1-2 S1,0h,48,11,0.0912895071749933,0.2646856826780533,0.0961551665554626,0.2646856826780533,214.96356288,231.2019856,260.31638354423,0.8222222222222222,7.060524650234377,1.075540349733898,1.2109791076060061,1.1259262452641756
ktn1-2,20180618 ktn1-2 S1,0h,51,12,0.0728973792008297,0.179821975520666,0.0732304452769104,0.1500409939020755,196.33198656,189.9346784,206.67707496758587,0.9053763440860216,6.934720402252617,0.967415863955286,1.0526918134372585,1.088148181830843
ktn1-2,20180618 ktn1-2 S1,0h,37,13,0.1011209731218395,0.270993520412093,0.1011209731218395,0.270993520412093,231.37709439999995,241.7085136,278.0393152712902,0.8228228228228228,7.102604330263464,1.0446518668012112,1.2016717384765043,1.1503083243952819
ktn1-2,20180618 ktn1-2 S1,0h,26,14,0.0694789573433813,0.3074854270151296,0.0684342772393858,0.3074854270151296,262.1962432,290.07356416,311.4000629088669,0.7746288798920378,7.207798774868158,1.106322350845948,1.1876602773112002,1.0735210008213762
ktn1-2,20180618 ktn1-2 S1,0h,23,15,0.1098980912516334,0.1821069510870884,0.1172705143298819,0.1821069510870884,69.48317184,54.49385856,61.766204055519545,0.9411764705882352,6.955879185996622,0.7842741935483871,0.8889376005711075,1.1334525703940086
ktn1-2,20180618 ktn1-2 S1,0h,20,16,0.040198870524212,0.1056684695044363,0.0459081111575881,0.1056684695044363,155.07635327999998,146.51936991999997,152.08874013772552,0.8809523809523809,6.972448246838072,0.9448208370972598,0.9807345666887063,1.03801115320634
ktn1-2,20180618 ktn1-2 S1,0h,10,17,0.1133032808989521,0.2594200321239219,0.1133032808989521,0.2594200321239219,237.12066303999995,234.01540032,258.32166034304083,0.8470588235294118,7.096921869926737,0.9869042930287517,1.089410163716793,1.103866070309064
ktn1-2,20180618 ktn1-2 S1,0h,8,18,0.0919774992837519,0.1515999165109564,0.0634640510069865,0.1515999165109564,263.246896,299.69287424,336.73383746354625,0.7585365853658537,7.274715376810698,1.1384478935698448,1.2791559656739362,1.123596409549208
ktn1-2,20180618 ktn1-2 S1,0h,6,19,0.0891445977885739,0.098207681361132,0.0891445977885739,0.098207681361132,116.43567808,120.36978912,131.5361076760566,0.84,7.145797431380351,1.0337878484058551,1.1296890252632141,1.09276678673022
ktn1-2,20180618 ktn1-2 S1,0h,7,20,0.0879952776372289,0.0997804902020766,0.0733640563447205,0.0997804902020766,149.3094368,155.13472288,176.0035387838737,0.874384236453202,6.956230136282122,1.0390148553557468,1.178783756445552,1.1345205993632783
ktn1-2,20180618 ktn1-2 S1,0h,9,21,0.032895661756721,0.1737107114846729,0.0147142534397846,0.1737107114846729,177.79380159999997,173.22929888,183.503288998574,0.8505747126436781,7.043838697875782,0.9743269862114249,1.0321129721463476,1.0593086168737025
ktn1-2,20180618 ktn1-2 S1,0h,11,22,0.0874544917501953,0.3343150228633065,0.0920384055396594,0.3343150228633065,284.07316927999995,319.83038624,417.22243438870174,0.7473572938689218,7.2611900764780435,1.125873263746199,1.4687146816652075,1.3045115546826715
ktn1-2,20180618 ktn1-2 S1,0h,32,23,0.0860649356306667,0.1055888180977294,0.0742737020325411,0.1055888180977294,61.35812351999999,50.30292127999999,52.50230208003154,0.9264705882352942,6.879641562055855,0.8198249619482496,0.8556699434088487,1.0437227251234413
ktn1-2,20180618 ktn1-2 S1,0h,35,24,0.0924114977944936,0.2999042622921361,0.094360212240823,0.2444944213116903,185.9655456,196.44872576,231.72492545714255,0.8106060606060606,7.083928582011354,1.0563716258631513,1.246063751806843,1.1795695012053131
ktn1-2,20180618 ktn1-2 S1,0h,36,25,0.0963680284676707,0.2457278775966163,0.0963680284676707,0.2457278775966163,196.89233472,185.28845824,205.9350361750652,0.8903225806451613,7.03047205027284,0.9410648642238824,1.0459271381383373,1.111429379526285
ktn1-2,20180618 ktn1-2 S1,0h,52,26,0.0851427732475693,0.2349944801867836,0.0478516314477127,0.2349944801867836,78.51878592,58.94162207999999,70.72070949137967,0.9766081871345028,6.978839019170261,0.7506690454950935,0.900685213898168,1.199843285537548
ktn1-2,20180618 ktn1-2 S1,0h,44,27,0.1122697273363606,0.3622668267844366,0.1122697273363606,0.3622668267844366,199.90420608,215.47721536,255.57591427061877,0.7357357357357357,7.182149549009196,1.0779023592618548,1.2784919301214674,1.1860925241846358
ktn1-2,20180618 ktn1-2 S1,0h,41,28,0.183690750814773,0.1398977932491972,0.1875129351002769,0.1398977932491972,175.29558271999997,149.83476319999997,178.0149434160159,0.8731182795698925,6.882011732886123,0.8547549280767182,1.0155130018327934,1.188075047566905
ktn1-2,20180618 ktn1-2 S1,0h,39,29,0.0994974266204952,0.1046387189810901,0.10097257169084,0.1046387189810901,102.94062656,80.80687423999998,86.80907533862784,0.9486166007905138,6.940189779730868,0.7849852574279881,0.8432926652921651,1.0742783476663267
ktn1-2,20180618 ktn1-2 S1,0h,29,30,0.141029450424456,0.2903582031063285,0.1497594992518427,0.2903582031063285,241.44001344,245.93447264,314.6939864699307,0.75,7.147146411027908,1.0186152209650905,1.3034044439702408,1.2795846921817307
ktn1-2,20180618 ktn1-2 S1,0h,22,31,0.1164325770649428,0.125355365832012,0.1164325770649428,0.125355365832012,195.14124672,173.66123391999997,185.601845119538,0.9096774193548388,6.986986089924037,0.8899258195740607,0.9511154009682552,1.0687580695472814
ktn1-2,20180618 ktn1-2 S1,0h,21,32,0.0751265009168662,0.3262374837447083,0.0849436350958006,0.3262374837447083,282.43882047999995,309.73244544,363.2239295943311,0.8170731707317073,7.128847296077169,1.0966355294701167,1.286026931344063,1.1727022303986983
ktn1-2,20180618 ktn1-2 S1,0h,12,33,0.1330907932395207,0.1839384542104455,0.1330907932395207,0.1839384542104455,183.84089216,145.4570432,160.58252353119536,0.9629629629629628,6.913141502672835,0.7912115824231647,0.8734864242903996,1.103985891631237
ktn1-2,20180618 ktn1-2 S1,0h,28,34,0.1067479892569374,0.1774362481115634,0.1106023879082875,0.1774362481115634,196.9390304,196.01679072,211.9319035014239,0.8770161290322581,7.024640926288069,0.9953171310017782,1.0761295161805768,1.0811925994858158
ktn1-2,20180618 ktn1-2 S1,0h,33,35,0.0924908923559517,0.1770607091115134,0.0924908923559517,0.1770607091115134,235.39292288,234.5290528,249.2440943713469,0.9144385026737968,6.994979680546483,0.9963300932354692,1.0588427694506688,1.0627429369439167
ktn1-2,20180618 ktn1-2 S1,24h,13,1,0.0582499395315895,0.1375959654288038,0.066589822108424,0.1375959654288038,118.7237664,115.91035168,124.06309732563908,0.8866666666666667,6.90309710583859,0.9763028515240905,1.0449727218697729,1.0703366483448071
ktn1-2,20180618 ktn1-2 S1,24h,19,2,0.1106564088901803,0.1883182375123278,0.1106564088901803,0.1883182375123278,173.05419007999998,144.88502111999998,156.86110394555718,0.9285714285714286,6.955932338220794,0.8372234214786831,0.9064276564066029,1.0826592199316318
ktn1-2,20180618 ktn1-2 S1,24h,32,3,0.0502485403363,0.1529176962062905,0.0470360984493103,0.1529176962062905,158.08822464,152.22791679999995,159.60601227829864,0.8768472906403941,6.956455664991081,0.9629301432580119,1.00960088989395,1.0484674272196222
ktn1-2,20180618 ktn1-2 S1,24h,42,4,0.0718091875379049,0.2347205654422898,0.0773988029363459,0.2347205654422898,161.5670528,164.04192383999998,170.92841451971543,0.9287749287749288,6.988405409725784,1.0153179190751445,1.057941031648969,1.0419800653303253
ktn1-2,20180618 ktn1-2 S1,24h,47,5,0.0500314307149662,0.0959727460814611,0.0568162606572285,0.0959727460814611,94.86227391999998,88.67509632,91.49599450718466,0.9263157894736842,6.9709851642953256,0.9347772581836084,0.9645140341496116,1.0318116168377753
ktn1-2,20180618 ktn1-2 S1,24h,46,6,0.0502297308004282,0.1709749437811848,0.0440633912589759,0.1709749437811848,310.66635904,329.51973983999994,339.1556086330264,0.8384615384615385,7.090949848460284,1.0606869081617314,1.091703683916926,1.0292421595067573
ktn1-2,20180618 ktn1-2 S1,24h,36,7,0.1044547770533169,0.2658877797971161,0.1230780984139771,0.2658877797971161,288.67269376,314.56544832,368.3810376620468,0.7853658536585366,7.130578179792608,1.0896958912973147,1.2761201375295843,1.1710791494407915
ktn1-2,20180618 ktn1-2 S1,24h,50,8,0.0816468471216087,0.338396165046136,0.0816468471216087,0.338396165046136,139.99364863999998,133.19942719999997,181.0874206564161,0.8301075268817204,6.925041382799846,0.9514676450967311,1.293540259973441,1.3595210164418494
ktn1-2,20180618 ktn1-2 S1,24h,48,9,0.0998436568702084,0.2851901792125131,0.0998436568702084,0.2851901792125131,109.57141312,100.60584256,112.9237877073815,0.927536231884058,6.869802026804986,0.9181760068186661,1.0305953395317633,1.1224376719476827
ktn1-2,20180618 ktn1-2 S1,24h,54,10,0.0618452220584841,0.1471302990118549,0.0459549852957911,0.1365961905822637,181.90302144,187.17963328,198.311835020862,0.8924731182795699,6.941404153236766,1.029007829546913,1.0902063827800375,1.0594733601396122
ktn1-2,20180618 ktn1-2 S1,24h,41,11,0.0835934793169596,0.2790952962986892,0.0868304725674598,0.2790952962986892,237.564272,254.32802112,279.10402546610425,0.8318318318318318,7.0453731465380365,1.0705651105651106,1.1748569055287248,1.0974175170985747
ktn1-2,20180618 ktn1-2 S1,24h,43,12,0.0741156711402641,0.1738887063896647,0.0771189724038415,0.1738887063896647,213.18912704,213.58604032,230.50735204855704,0.8768939393939394,6.932483906240632,1.0018617895082687,1.0812340912926,1.0792248018793977
ktn1-2,20180618 ktn1-2 S1,24h,31,13,0.1049941976362458,0.2597964306694147,0.1049941976362458,0.2597964306694147,258.27380608,273.9869024,310.0969838006826,0.815114709851552,7.045883809912214,1.0608389079732419,1.2006520851155555,1.1317949182401597
ktn1-2,20180618 ktn1-2 S1,24h,20,14,0.0719038040927481,0.312439002939078,0.0715917480250646,0.312439002939078,293.08543552,326.9864992,358.0480772615944,0.7711962833914053,7.181761892852239,1.1156695610611012,1.2216508699121673,1.0949934573371964
ktn1-2,20180618 ktn1-2 S1,24h,18,15,0.1302731313671783,0.1739919882227052,0.1302731313671783,0.1739919882227052,77.1646112,59.30351359999999,67.53761317128301,0.9649122807017544,6.939651224713207,0.7685325264750377,0.8752407628444452,1.1388467406302722
ktn1-2,20180618 ktn1-2 S1,24h,16,16,0.0161477307390165,0.0834246701552269,0.0161477307390165,0.0834246701552269,170.04231872,157.52787647999995,159.72881361742836,0.9126984126984128,6.951437824266886,0.9264039544143894,0.9393474213936451,1.0139717311412362
ktn1-2,20180618 ktn1-2 S1,24h,10,17,0.0923189673668612,0.2835187526747146,0.0923189673668612,0.2835187526747146,265.97859328,258.3438496,294.0589826043409,0.8364153627311522,7.037256750180594,0.9712956460674158,1.1055738696037851,1.1382465000023785
ktn1-2,20180618 ktn1-2 S1,24h,7,18,0.0949084428279229,0.1508213628478832,0.0681445360219716,0.1508213628478832,297.24135104,325.10699808,359.5155609834575,0.775842044134727,7.220679123475365,1.0937475453617156,1.2095072227520498,1.1058376568534845
ktn1-2,20180618 ktn1-2 S1,24h,5,19,0.1051622390653628,0.129747399749118,0.1049051543290308,0.129747399749118,129.51046848,130.44438208,147.18283126304803,0.8359788359788359,7.107009420338072,1.0072111051018569,1.1364550911633615,1.1283186666696197
ktn1-2,20180618 ktn1-2 S1,24h,6,20,0.0881692049382517,0.116965109743474,0.0868691055773629,0.1193718727770852,166.72692544,173.61453823999997,199.94965400775527,0.8731182795698925,6.96443194571507,1.0413107407926059,1.1992643268630965,1.1516872724757092
ktn1-2,20180618 ktn1-2 S1,24h,8,21,0.0452237417553501,0.1841959503219798,0.0260238586404804,0.1841959503219798,203.87333888,189.4677216,203.4141430771281,0.8729838709677419,6.978835850944735,0.929340357306459,0.9977476417201261,1.0736084297597217
ktn1-2,20180618 ktn1-2 S1,24h,9,22,0.0692328213253501,0.3332293887793857,0.0871865795832801,0.287900474086161,331.09571904,369.04763295999993,483.5458551317392,0.7548566142460684,7.1509867492827714,1.114625202736055,1.4604412782314515,1.310253235479089
ktn1-2,20180618 ktn1-2 S1,24h,26,23,0.0960460428113232,0.0996958895591477,0.0817447897174222,0.0996958895591477,68.7593888,57.34229504,60.36080997640992,0.9215686274509804,6.9207171288002165,0.8339558573853991,0.8778555340563167,1.0526402881904937
ktn1-2,20180618 ktn1-2 S1,24h,29,24,0.0921490256838722,0.2690431104284317,0.0885361044452082,0.2690431104284317,215.0336064,232.35770368,263.0885331438208,0.8151260504201681,7.175621706026221,1.0805646036916394,1.2234763558512352,1.1322565552039667
ktn1-2,20180618 ktn1-2 S1,24h,30,25,0.0712232087979293,0.2306912219410017,0.0781130589094307,0.2306912219410017,222.80843712,212.27856128,235.7454485807588,0.8920454545454546,7.008591125795821,0.952740228439694,1.0580633822847165,1.1105476085727068
ktn1-2,20180618 ktn1-2 S1,24h,44,26,0.0990161707652949,0.2227868473170695,0.0990161707652949,0.2227868473170695,87.01739968,67.09001823999999,79.93373439548931,0.9666666666666668,6.95387370331796,0.7709954386906358,0.9185948406805956,1.1914400456643746
ktn1-2,20180618 ktn1-2 S1,24h,38,27,0.1010980373354444,0.3728012319102317,0.1010980373354444,0.3728012319102317,217.9520864,233.43170432,274.58168733678536,0.7510668563300142,7.215801908098209,1.0710230316014997,1.2598259180362008,1.1762827510370009
ktn1-2,20180618 ktn1-2 S1,24h,35,28,0.1893093172144857,0.1293702047264987,0.1930135219504092,0.1293702047264987,199.43724928,181.49443424,220.2528074138098,0.8484848484848485,6.983178695885716,0.9100327792086162,1.1043714662579696,1.2135513044028527
ktn1-2,20180618 ktn1-2 S1,24h,34,29,0.0856916977911422,0.1278580675660094,0.0856916977911422,0.1278580675660094,110.78550079999998,87.0874432,93.87739965797424,0.9288537549407114,6.906588006926951,0.7860906217070601,0.8473798374342345,1.077967112232022
ktn1-2,20180618 ktn1-2 S1,24h,23,30,0.1278268354207855,0.3226220395654642,0.1376990809005726,0.3226220395654642,266.0719846399999,270.50807424,344.3104850063819,0.7451219512195122,7.130810998066893,1.0166725166725168,1.2940501250901708,1.272828864623475
ktn1-2,20180618 ktn1-2 S1,24h,15,31,0.1111051536757595,0.1286358261679645,0.0797999365063593,0.1286358261679645,220.42695744,205.0524048,217.4438454390072,0.8882575757575758,7.0065337732372335,0.9302510327295838,0.9864666643515922,1.0604306038307296
ktn1-2,20180618 ktn1-2 S1,24h,17,32,0.0685118248795589,0.3354029959934964,0.0515751821513641,0.341931904018201,314.86897024,347.90616384,401.460698086028,0.8161683277962348,7.13462772026957,1.104923624499481,1.2750087688222371,1.1539338471469491
ktn1-2,20180618 ktn1-2 S1,24h,11,33,0.1397548338894463,0.1868819660058032,0.1469243230617364,0.1868819660058032,207.39886272,165.13927232,182.8924347781129,0.9471264367816092,6.957968842808529,0.7962400090059665,0.881839140193492,1.1075041824316116
ktn1-2,20180618 ktn1-2 S1,24h,21,34,0.1019515216685375,0.1814742484378333,0.1019515216685375,0.1814742484378333,229.06565824,234.44733535999995,254.93202250700836,0.8554621848739495,7.030546142753961,1.0234940373050656,1.112921179306185,1.0873743654008847
ktn1-2,20180618 ktn1-2 S1,24h,28,35,0.0921733275186065,0.1881063299827571,0.0921733275186065,0.1881063299827571,270.83494399999995,275.95979487999995,297.6488683173129,0.8948948948948949,7.021131293007837,1.0189224137931034,1.0990046702293814,1.0785950484082087
ktn1-2,20180618 ktn1-2 S1,48h,22,1,0.0783911306626812,0.0677594096506547,0.0679242247512976,0.0677594096506547,262.12619968,260.53854656,270.40558533315806,0.8178137651821862,7.140773590600559,0.9939431727086487,1.0315854945566882,1.0378717042197276
ktn1-2,20180618 ktn1-2 S1,48h,27,2,0.1428229075566933,0.3650277253831254,0.1009508116841452,0.3453459914216845,457.87449024,388.05277472,445.21921443238136,0.8554964539007093,6.973730559329541,0.8475090510427821,0.9723608192258424,1.1473161472782405
